UnitID	sales	inventory	strata
890	255607.4568	292235.8331	4
891	287295.6152	385075.8229	4
892	279181.6767	306723.834	4
893	270747.2444	282552.6326	4
894	238318.6383	243851.36	4
895	275586.2378	247042.3276	4
896	300732.0483	294820.5569	5
897	308894.1129	396412.7838	5
898	311888.1769	249765.6497	5
899	289865.2073	431844.0077	4
900	260764.1782	140435.7947	4
901	268856.8814	108467.6663	4
902	298525.9348	421605.6922	4
903	282776.3721	433787.0573	4
904	220604.6109	46131.46235	4
905	267697.1257	233722.1003	4
906	290180.0802	569095.9286	4
907	292820.734	375595.4074	4
908	259129.8514	303943.7931	4
909	280817.7676	377576.4367	4
910	264618.5912	331067.5537	4
911	289840.4769	294186.7632	4
912	285490.4085	257065.4332	4
913	283878.3135	296821.6406	4
914	221085.0574	184086.9318	4
915	272119.1688	388122.5286	4
916	255594.4918	214296.7024	4
917	301450.1834	296838.5095	5
918	221280.2229	201188.9732	4
919	259043.1773	299045.7013	4
920	245766.8179	211989.843	4
921	222378.3652	120365.8209	4
922	319111.3282	312598.2563	5
923	315760.5051	454972.334	5
924	285912.9253	443050.1391	4
925	237480.7892	240738.5761	4
926	257583.5703	187521.8141	4
927	246130.8993	201929.9781	4
928	324319.6028	326272.8973	5
929	288516.7909	238465.9533	4
930	246339.2057	35511.23196	4
931	244654.4972	150770.6833	4
932	286407.0256	220703.826	4
933	260623.147	228000.3763	4
934	289866.8895	362394.382	4
935	261503.0225	280020.0232	4
936	250045.0223	206711.6798	4
937	258541.5342	171679.1986	4
938	295282.8554	318490.8004	4
939	291379.4698	252678.1332	4
940	271144.1634	298290.1607	4
941	257543.695	93578.85557	4
942	262028.6214	245911.6765	4
943	245481.9463	185895.5338	4
944	223327.9319	130292.3222	4
945	313004.6153	311241.998	5
946	276583.7577	263964.1765	4
947	297621.7395	230010.8885	4
948	274895.2447	159709.0966	4
949	242029.2901	127883.1354	4
950	552272.599	521854.943	6
951	312263.7555	393067.9589	5
952	186853.446	319207.4772	4
953	360904.6604	424577.1381	5
954	387186.8471	439731.1549	5
955	354842.6738	423581.5686	5
956	300418.584	425301.5621	5
957	410919.1867	398121.9759	5
958	243134.2325	334339.157	4
959	424554.5905	543509.878	5
960	421467.3701	413430.0465	5
961	403312.9805	374831.5596	5
962	467660.6514	430077.0289	5
963	461627.9207	381408.827	5
964	244279.8902	253077.6537	4
965	55687.0388	238959.7017	2
966	221172.7724	403907.7374	4
967	529011.5666	411761.7632	6
968	509691.4267	482298.1184	6
969	183883.1121	170665.6798	4
970	482402.1781	555714.1291	5
971	414381.6607	389960.5993	5
972	351723.0409	278117.115	5
973	247753.008	251793.3894	4
974	522259.6563	517007.3296	6
975	272631.5707	322395.332	4
976	499767.5606	552402.6042	5
977	397904.8446	379803.6896	5
978	469110.2578	461307.753	5
979	340882.4722	354912.5099	5
980	464860.3989	412430.3119	5
981	295867.5357	380314.1343	4
982	209009.6714	139569.8243	4
983	388746.8633	285178.0918	5
984	177947.8906	138065.4265	4
985	271656.2797	319192.7924	4
986	166711.5524	179100.3787	4
987	355816.3201	307202.1005	5
988	287534.4338	413672.1718	4
989	236402.7813	221523.1422	4
990	501859.6049	444349.1288	6
991	227499.831	272803.3323	4
992	251856.4071	348307.333	4
993	276390.6718	197130.1864	4
994	214309.1958	343579.9388	4
995	184657.099	461325.7467	4
996	306597.9557	400053.8611	5
997	207861.613	312024.449	4
998	276293.704	370695.7137	4
999	249866.4661	374834.9428	4
1000	459058.2463	276341.6944	5
1001	199341.7017	480882.0636	4
1002	182037.0452	290696.4666	4
1003	126760.4993	381200.4623	3
1004	265162.3086	262523.6476	4
1005	224653.7513	422658.4163	4
1006	214294.0782	248503.5768	4
1007	362178.4901	395830.4563	5
1008	111728.5472	380340.241	3
1009	190725.1883	257073.5194	4
1010	407736.5231	246046.7901	5
1011	251207.4564	327293.6102	4
1012	192077.6974	258952.919	4
1013	247917.1568	344929.9283	4
1014	205972.7167	254977.7032	4
1015	182377.8178	476157.3915	4
1016	99665.6871	509694.745	2
1017	132420.3098	349195.7282	3
1018	149235.1326	448380.3385	3
1019	33677.42018	344845.6767	1
1020	216842.7304	344584.6299	4
1021	367016.472	240316.1651	5
1022	262717.7317	309946.6891	4
1023	197164.709	306263.1959	4
1024	91446.33879	348358.7775	2
1025	227760.4361	408405.0083	4
1026	309067.6726	282555.3582	5
1027	104092.4667	400654.7862	3
1028	231365.2471	343598.3286	4
1029	260689.8966	251249.7636	4
1030	353426.1575	260249.533	5
1031	110123.7883	313331.6734	3
1032	206341.8783	226732.4994	4
1033	253119.7483	424282.9073	4
1034	151544.8441	188323.7344	4
1035	150400.3168	169642.4583	4
1036	122156.0102	185808.3303	3
1037	174843.2753	160093.1603	4
1038	160546.0573	159259.4391	4
1039	170025.8885	184997.6277	4
1040	146577.242	181053.8188	3
1041	166704.2146	177363.3262	4
1042	147833.3417	168199.2624	3
1043	150391.8778	165371.8265	4
1044	147267.3423	182927.5298	3
1045	146274.6282	179210.6082	3
1046	144955.4371	181194.2325	3
1047	188753.2216	175888.8458	4
1048	136125.1755	206808.8038	3
1049	147590.4785	198781.5654	3
1050	143333.723	180878.7643	3
1051	152644.9612	187413.2232	4
1052	127087.5952	176027.1762	3
1053	132943.9514	210645.9633	3
1054	135993.3435	190768.0476	3
1055	145563.6813	176337.996	3
1056	120261.9086	167040.6429	3
1057	161159.0224	185958.4932	4
1058	143702.051	177912.5981	3
1059	155234.4164	178612.1962	4
1060	147773.5464	181806.3532	3
1061	167259.4123	133672.6813	4
1062	160114.4629	179493.0517	4
1063	136866.6627	181708.2127	3
1064	135073.3048	155910.9476	3
1065	164851.0348	169327.4402	4
1066	129888.1218	189772.7451	3
1067	180188.5016	177268.196	4
1068	152825.4927	153230.91	4
1069	172656.9316	152985.6436	4
1070	155702.2173	164554.9222	4
1071	156035.7739	168413.6162	4
1072	159972.4223	199203.8941	4
1073	136951.2417	194898.8358	3
1074	158560.8763	139422.1879	4
1075	157184.8776	170472.4624	4
1076	143917.9517	189758.0089	3
1077	155630.4381	204028.7635	4
1078	180458.0074	185687.7659	4
1079	130452.424	166014.3219	3
1080	129188.1455	167024.699	3
1081	133561.8237	197038.9622	3
1082	132932.0405	202428.1917	3
1083	163227.0189	204047.8289	4
1084	179905.0184	183122.9755	4
1085	148539.8882	169169.812	3
1086	153894.7379	149472.0549	4
1087	158534.6932	155463.865	4
1088	182636.656	153274.0866	4
1089	154608.9754	158498.0372	4
1090	167192.1934	168726.1129	4
1091	144678.8401	174953.3932	3
1092	176161.1591	166608.1727	4
1093	144198.2732	187422.7276	3
1094	174357.0556	173432.7107	4
1095	171229.4117	184557.4819	4
1096	153868.3027	184854.1787	4
1097	147706.697	186612.626	3
1098	141874.4567	163450.2111	3
1099	174479.1875	151756.181	4
1100	129029.5309	199422.1833	3
1101	146526.5883	177769.0206	3
1102	161554.6183	160666.4654	4
1103	169188.0905	164048.846	4
1104	152614.2478	190745.4629	4
1105	148642.9543	187184.3994	3
1106	178863.6151	165705.5767	4
1107	178709.0287	146432.9496	4
1108	158794.8153	129535.3583	4
1109	186309.1872	153346.8707	4
1110	135537.0548	53308.15606	3
1111	101466.7097	70320.58893	3
1112	71079.68837	51166.15664	2
1113	134462.2999	159332.9516	3
1114	129601.1623	121496.4529	3
1115	132284.4724	173903.4422	3
1116	58176.11187	17632.53097	2
1117	135267.7752	120121.089	3
1118	148361.9683	148722.1367	3
1119	158267.6482	181185.8115	4
1120	100095.0682	118269.9979	3
1121	120548.5081	98512.97438	3
1122	112030.7927	102016.1581	3
1123	188050.4966	187733.7834	4
1124	172754.368	104857.0182	4
1125	139699.195	112673.6376	3
1126	75372.95261	37210.98422	2
1127	174136.7331	131572.865	4
1128	157163.3894	184063.7977	4
1129	188942.3631	204532.7166	4
1130	104970.3744	108802.9318	3
1131	96097.41126	56395.53448	2
1132	157958.3534	149362.1863	4
1133	174720.8842	147911.4368	4
1134	117792.8819	66862.0973	3
1135	101537.4355	75738.02758	3
1136	165621.6082	147399.2013	4
1137	184229.3297	159358.0324	4
1138	62324.37569	4343.704214	2
1139	127192.6368	114787.1561	3
1140	129825.2685	142948.2829	3
1141	141838.6725	121387.4866	3
1142	93604.6	31640.14148	2
1143	64005.81638	48203.35767	2
1144	143005.477	124536.4161	3
1145	125013.8472	131961.7172	3
1146	116763.0862	106104.2326	3
1147	165760.8147	131316.0616	4
1148	117391.024	120215.5325	3
1149	72785.94034	37925.66963	2
1150	165866.8112	183579.4627	4
1151	144867.6541	104221.0135	3
1152	185717.6917	162641.4019	4
1153	131302.3771	156686.0218	3
1154	172786.2547	152915.4821	4
1155	45177.42336	59180.46389	1
1156	103201.3889	46126.05992	3
1157	156664.4626	74327.49512	4
1158	56074.21335	29441.79974	2
1159	137461.0734	129075.2704	3
1160	148974.5231	149623.3803	3
1161	153114.9979	147789.5891	4
1162	76376.59083	33107.21708	2
1163	151185.7956	186828.0372	4
1164	123679.313	128796.6092	3
1165	106653.3113	208220.2151	3
1166	171572.0485	198955.7912	4
1167	147836.3175	146102.0012	3
1168	86989.94422	213315.6167	2
1169	139849.8871	164586.3021	3
1170	89267.32518	198436.8045	2
1171	109082.1461	212910.9741	3
1172	176023.1097	141171.4156	4
1173	124505.2573	165606.2587	3
1174	90018.12601	182066.038	2
1175	158630.6192	181508.3487	4
1176	172445.2337	162681.7756	4
1177	190857.3579	197466.2508	4
1178	71108.98744	198588.5453	2
1179	101352.3441	189914.9264	3
1180	152803.4124	184622.809	4
1181	86463.8351	216702.6178	2
1182	177070.9643	163248.8111	4
1183	152882.2001	166971.0732	4
1184	136981.7197	165338.999	3
1185	157799.8461	186781.918	4
1186	157290.4919	185004.4142	4
1187	157521.1121	184650.9087	4
1188	121552.1853	156717.3028	3
1189	132806.1067	179701.1077	3
1190	104074.3255	201510.3186	3
1191	137253.5947	189290.5384	3
1192	99784.04453	179923.4787	2
1193	128893.5111	183055.3789	3
1194	136151.4261	191398.8519	3
1195	113695.6781	203013.1431	3
1196	138313.8025	159419.6228	3
1197	148540.0091	185840.325	3
1198	91149.52529	194403.8042	2
1199	131594.8614	200944.9589	3
1200	120702.2288	192825.6619	3
1201	152726.367	202748.5422	4
1202	155135.3031	165291.9518	4
1203	131809.9879	188144.2484	3
1204	140483.9647	177688.2711	3
1205	171954.2583	170274.2237	4
1206	70342.7285	221955.7528	2
1207	162332.8642	192720.9338	4
1208	157369.2773	176824.2236	4
1209	179630.9844	160041.3283	4
1210	161315.7982	169878.3345	4
1211	145301.6362	166294.0699	3
1212	107675.7801	174314.299	3
1213	109747.1498	191690.157	3
1214	82109.96462	220954.8637	2
1215	128231.4394	159201.7542	3
1216	140341.6109	213549.6185	3
1217	202545.6161	171560.1021	4
1218	108713.8855	197088.9477	3
1219	136026.0797	179744.0831	3
1220	139256.4272	172349.1626	3
1221	143348.6055	185026.5003	3
1222	99671.98093	175253.3168	2
1223	113358.3707	195341.8331	3
1224	195267.1776	153870.505	4
1225	119149.4283	183366.2402	3
1226	111107.3545	169524.6458	3
1227	132600.8521	178703.6024	3
1228	154768.7687	178853.8071	4
1229	112850.2418	199627.0733	3
1230	116097.8404	182946.5086	3
1231	197394.0998	158160.6698	4
1232	101580.7967	161138.177	3
1233	139013.1276	165656.5434	3
1234	121110.0702	170291.0175	3
1235	168896.3928	190544.6498	4
1236	147358.0822	157970.9887	3
1237	158676.9088	146296.8173	4
1238	161144.4669	170026.4829	4
1239	144509.1224	188251.1533	3
1240	162646.5965	153300.0406	4
1241	149028.0575	180922.2366	3
1242	134754.1811	179766.8541	3
1243	159355.6768	189528.6273	4
1244	140842.7202	169473.246	3
1245	127007.6989	188869.0142	3
1246	177120.826	193216.4423	4
1247	163138.6266	157998.3382	4
1248	155016.7385	185519.0089	4
1249	151521.1065	165067.057	4
1250	153440.0782	153125.7996	4
1251	157546.964	179318.7464	4
1252	136744.4606	181052.4536	3
1253	168818.1292	169217.0165	4
1254	160101.0157	166824.9181	4
1255	150430.5138	174785.2511	4
1256	163992.0851	185920.1434	4
1257	141390.8197	189262.102	3
1258	150422.3689	161232.4594	4
1259	154331.4575	147846.8375	4
1260	149168.576	161372.2782	3
1261	161315.3629	190170.8782	4
1262	165569.2332	182026.8461	4
1263	146506.8836	194356.0531	3
1264	148084.7743	192786.1632	3
1265	123426.5258	200893.3647	3
1266	143295.1551	183084.3645	3
1267	136633.5212	187732.1872	3
1268	152102.2234	182338.6305	4
1269	143995.5283	165640.9559	3
1270	171498.0728	180522.6304	4
1271	149274.8389	173305.2425	3
1272	135849.4961	183115.5317	3
1273	164870.4487	182209.9253	4
1274	151175.3265	191204.0704	4
1275	135310.9685	158898.8758	3
1276	141486.6662	202444.3522	3
1277	160498.475	182639.89	4
1278	155561.7854	186054.2862	4
1279	135184.1926	171686.4283	3
1280	154780.023	194811.6305	4
1281	176783.9192	190654.2567	4
1282	138022.4355	191368.449	3
1283	147061.7813	200657.0618	3
1284	136060.6888	183058.0667	3
1285	157793.5129	191980.9927	4
1286	114888.6716	182735.8269	3
1287	142066.7695	160672.0815	3
1288	128667.5687	182993.7667	3
1289	154538.6159	171432.8909	4
1290	151448.389	173265.7432	4
1291	163055.1218	165642.9765	4
1292	158487.041	174994.8787	4
1293	177271.4887	158063.8581	4
1294	170596.5274	179198.7405	4
1295	161773.1208	177071.9717	4
1296	169602.3555	178754.6151	4
1297	160056.3985	186233.367	4
1298	150573.1782	188800.0303	4
1299	173944.9572	164312.9679	4
1300	177278.0556	158003.0547	4
1301	141657.6833	94633.35665	3
1302	15697.80683	42067.77534	1
1303	46087.1572	16101.71303	1
1304	88270.7063	138359.357	2
1305	111981.8682	110747.8716	3
1306	103460.8397	216487.8747	3
1307	89084.10841	180791.8535	2
1308	86753.02795	59126.27827	2
1309	94900.35508	41128.16033	2
1310	103797.6861	150423.5165	3
1311	67004.57949	10305.36766	2
1312	94653.54579	145807.4457	2
1313	101340.7685	218939.8924	3
1314	56908.24932	67860.8206	2
1315	125293.4441	110627.3558	3
1316	88099.09659	219069.1985	2
1317	36864.28838	75896.66484	1
1318	112649.3455	218586.8009	3
1319	98985.84372	129949.5316	2
1320	102707.3733	107004.3933	3
1321	65295.97636	62541.49765	2
1322	118469.2637	18236.86004	3
1323	108152.038	179253.5639	3
1324	75230.68272	159329.3219	2
1325	98108.59864	137187.9295	2
1326	95677.56068	65230.09407	2
1327	54473.22073	111090.2456	2
1328	169972.3317	210020.1068	4
1329	61983.65278	19376.50861	2
1330	31851.89414	70260.16966	1
1331	113949.4737	126945.354	3
1332	60320.37233	79378.76085	2
1333	73328.32526	74226.9179	2
1334	39238.91768	79621.62466	1
1335	47580.97557	4154.516019	1
1336	125339.8227	169168.4504	3
1337	113822.9288	101748.5842	3
1338	121193.2567	122315.8543	3
1339	43161.55222	104320.2621	1
1340	154862.5207	111558.8771	4
1341	24055.0905	26440.64406	1
1342	121080.8829	100792.3257	3
1343	152549.0125	131962.3666	4
1344	96806.09373	24638.59387	2
1345	110134.8121	39050.66534	3
1346	145397.9698	157749.9656	3
1347	76399.63861	127713.562	2
1348	119963.561	226292.406	3
1349	71926.37025	9083.353878	2
1350	105935.6457	176766.3591	3
1351	145218.8842	206454.2962	3
1352	96357.86323	109180.5854	2
1353	95373.53657	103073.8381	2
1354	101229.9829	85316.431	3
1355	114714.6546	149392.127	3
1356	136345.5201	151529.8192	3
1357	46193.52989	117351.735	1
1358	65295.27883	195588.3535	2
1359	123358.1619	69281.96109	3
1360	88219.57437	113062.4696	2
1361	126520.879	137700.1517	3
1362	86227.91749	114974.2766	2
1363	119468.4324	240360.2954	3
1364	130547.2881	249440.4732	3
1365	32191.80072	99837.54623	1
1366	99022.79198	106596.4992	2
1367	84576.33279	151023.8029	2
1368	111388.0739	202901.0888	3
1369	145043.1973	125155.5406	3
1370	145557.9632	151287.1987	3
1371	167279.2806	150406.7251	4
1372	150253.108	181938.9971	4
1373	163103.5089	188805.3283	4
1374	137883.1096	172222.7478	3
1375	186105.5832	183265.1276	4
1376	157951.5823	158626.3603	4
1377	146743.0821	201529.3991	3
1378	135126.437	200137.1688	3
1379	110306.1635	198310.5174	3
1380	168905.06	185239.914	4
1381	152133.938	180331.2343	4
1382	171056.8226	173660.6349	4
1383	149039.5153	163874.378	3
1384	155040.7923	192351.7663	4
1385	146841.8046	208566.7363	3
1386	132875.778	162792.1253	3
1387	131231.3387	179236.3276	3
1388	134829.3402	204968.8225	3
1389	137868.0085	153870.9613	3
1390	167941.1639	147431.6504	4
1391	153205.4433	176720.4295	4
1392	140738.564	185451.3192	3
1393	143425.3471	196704.1909	3
1394	160452.0849	174462.1229	4
1395	155883.7418	191043.2663	4
1396	159624.0883	162052.5041	4
1397	171355.3864	168405.2754	4
1398	143645.0538	199974.7024	3
1399	132119.5027	182424.9537	3
1400	157716.8261	167210.1585	4
1401	149758.6558	169673.0101	3
1402	171243.9637	152574.6686	4
1403	151992.1918	179575.7756	4
1404	138803.6569	191351.6266	3
1405	164809.5181	146292.2515	4
1406	144328.7151	185239.4381	3
1407	130607.5487	196891.161	3
1408	159912.1316	159005.0472	4
1409	128325.3778	195040.644	3
1410	134341.1559	212991.4518	3
1411	143275.7432	175652.7481	3
1412	162053.2789	153325.1785	4
1413	134649.7878	192507.022	3
1414	155300.2312	186105.5639	4
1415	172917.1263	179885.8411	4
1416	151390.5091	171206.064	4
1417	168493.4686	159913.9876	4
1418	180198.0317	191084.8271	4
1419	175614.7012	183397.3312	4
1420	153323.0479	206304.7084	4
1421	148780.6935	183099.7613	3
1422	161742.3422	159319.0972	4
1423	158831.1389	182871.7703	4
1424	164833.8177	168634.0435	4
1425	146526.9656	175540.1384	3
1426	156447.8728	182207.5686	4
1427	166810.6325	164254.3218	4
1428	147040.8813	148640.6231	3
1429	173246.6527	166044.0973	4
1430	157281.7797	178347.6346	4
1431	143471.2112	160387.0004	3
1432	165750.6516	180215.0727	4
1433	144245.3663	185393.891	3
1434	175806.1888	148652.2351	4
1435	150332.6795	153365.3768	4
1436	136307.1484	340637.9189	3
1437	125201.703	159408.767	3
1438	36007.78178	317094.3113	1
1439	84218.20717	362239.5414	2
1440	30310.92143	358760.3596	1
1441	68638.55104	360623.8966	2
1442	118305.704	395565.0918	3
1443	127807.5337	226891.1395	3
1444	92460.10826	383655.0907	2
1445	38362.58133	267006.292	1
1446	70698.82286	324914.0486	2
1447	74407.72813	272768.6589	2
1448	90133.3472	355819.9804	2
1449	98258.14783	337083.0514	2
1450	139975.5365	291316.3693	3
1451	103604.8844	201773.5334	3
1452	177864.2713	128365.875	4
1453	109289.6991	224806.0618	3
1454	117861.8579	315927.5406	3
1455	73039.88978	321956.8576	2
1456	74211.30348	350993.4535	2
1457	85631.44394	324082.9091	2
1458	71711.26701	317687.247	2
1459	73004.43057	300375.4745	2
1460	129394.9178	128442.053	3
1461	21774.71575	422745.3455	1
1462	54575.84952	335447.9814	2
1463	98963.25645	274563.0477	2
1464	108693.3598	270383.8342	3
1465	103436.5996	260875.7199	3
1466	44690.50006	250250.1483	1
1467	96373.20621	223365.4534	2
1468	133718.4788	209917.0418	3
1469	80386.83605	254584.1844	2
1470	91599.60143	219016.3392	2
1471	41417.55211	487108.511	1
1472	90760.90585	338598.0381	2
1473	99441.45673	325634.28	2
1474	92837.5768	222989.4352	2
1475	117005.3555	349225.0429	3
1476	114728.6026	342947.8773	3
1477	73165.5525	174579.9779	2
1478	125091.2113	297331.4802	3
1479	72669.99237	454034.4243	2
1480	121813.3361	257105.1613	3
1481	122084.98	256812.0026	3
1482	111957.9245	219796.2195	3
1483	117138.5736	109243.7814	3
1484	24926.50567	375008.7214	1
1485	20765.8742	437436.1305	1
1486	91911.27191	299269.9243	2
1487	76825.66585	355378.3684	2
1488	88729.22932	189849.4055	2
1489	93457.54012	363342.5195	2
1490	127686.1757	280957.7044	3
1491	74175.0183	279976.3188	2
1492	119037.9346	354283.7934	3
1493	157063.4021	157003.5313	4
1494	54133.41688	353032.5685	2
1495	90865.11281	259456.7411	2
1496	36976.02975	325340.6289	1
1497	106757.2049	299482.4415	3
